,price,area,Bedrooms,Bathrooms,type_of_building,location
5205,11000000.0,1350.0,5.0,3.0,Flat,other
5206,4500000.0,1025.0,2.0,2.0,Individual House,other
5207,3900000.0,822.0,2.0,2.0,Flat,other
5208,6800000.0,990.0,3.0,2.0,Flat,other
5209,4100000.0,750.0,2.0,2.0,Flat,other
5210,9000000.0,1650.0,3.0,3.0,Flat,other
5211,37500000.0,5000.0,8.0,7.0,Individual House,other
5212,8000000.0,1808.0,3.0,3.0,Flat,other
5213,11000000.0,1164.0,4.0,3.0,Flat,other
5214,13000000.0,2525.0,4.0,6.0,Flat,other
5215,5300000.0,965.0,2.0,2.0,Flat,other
5216,8500000.0,1500.0,3.0,3.0,Flat,other
5217,6000000.0,940.0,2.0,2.0,Flat,other
5218,3200000.0,560.0,2.0,2.0,Flat,other
5219,12500000.0,1350.0,3.0,3.0,Flat,other
5220,13000000.0,1728.0,3.0,3.0,Flat,other
5221,8500000.0,900.0,3.0,3.0,Flat,other
5222,6200000.0,1250.0,3.0,2.0,Flat,other
5223,4700000.0,950.0,2.0,2.0,Flat,other
5224,8500000.0,2095.0,4.0,3.0,Flat,other
5225,3000000.0,950.0,2.0,2.0,Flat,other
5226,9500000.0,1687.0,3.0,2.0,Flat,other
5227,8500000.0,1600.0,3.0,3.0,Flat,other
5228,6500000.0,1200.0,3.0,3.0,Flat,other
5229,3500000.0,800.0,2.0,2.0,Flat,other
5230,9710000.0,1765.0,3.0,3.0,Flat,other
5231,11500000.0,1400.0,3.0,3.0,Flat,other
5232,5500000.0,1875.0,3.0,3.0,Flat,other
5233,4000000.0,900.0,3.0,2.0,Flat,other
5234,17500000.0,1658.0,3.0,4.0,Flat,other
5235,14000000.0,2535.0,4.0,4.0,Flat,other
5236,5700000.0,1316.0,2.0,3.0,Flat,other
5237,7500000.0,1710.0,3.0,2.0,Flat,other
5238,5100000.0,900.0,2.0,2.0,Flat,other
5239,11500000.0,1750.0,4.0,4.0,Flat,other
5240,10100000.0,1650.0,3.0,2.0,Flat,other
5241,8700000.0,1100.0,2.0,2.0,Flat,other
5242,5700000.0,1150.0,2.0,2.0,Flat,other
5243,6000000.0,1530.0,3.0,2.0,Individual House,other
5244,9500000.0,2050.0,3.0,3.0,Flat,other
5245,13000000.0,2300.0,4.0,4.0,Individual House,other
5246,3500000.0,1000.0,2.0,2.0,Flat,other
5247,2300000.0,801.0,2.0,2.0,Flat,other
5248,3400000.0,540.0,2.0,2.0,Flat,other
5249,3350000.0,984.0,2.0,2.0,Flat,other
5250,6800000.0,962.0,3.0,2.0,Flat,other
5251,8500000.0,950.0,2.0,2.0,Flat,other
5252,5500000.0,1050.0,3.0,2.0,Flat,other
5253,18000000.0,2400.0,4.0,5.0,Flat,other
5254,4050000.0,1150.0,2.0,2.0,Flat,other
5255,4200000.0,1100.0,3.0,2.0,Flat,other
5256,7000000.0,1195.0,3.0,2.0,Flat,other
5257,3600000.0,1075.0,2.0,2.0,Individual House,other
5258,5800000.0,1350.0,3.0,2.0,Flat,other
5259,20000000.0,2072.0,4.0,5.0,Flat,other
5260,7000000.0,1469.0,2.0,3.0,Flat,other
5261,3000000.0,535.0,2.0,2.0,Flat,other
5262,8000000.0,1015.0,3.0,2.0,Individual House,other
5263,7000000.0,1618.0,2.0,2.0,Flat,other
5264,7500000.0,1208.0,3.0,3.0,Flat,other
5265,4700000.0,670.0,2.0,2.0,Individual House,other
5266,7500000.0,1032.0,4.0,2.0,Flat,other
5267,15800000.0,2200.0,4.0,4.0,Flat,other
5268,25500000.0,3016.0,4.0,4.0,Flat,other
5269,25000000.0,3400.0,7.0,8.0,Flat,other
5270,6500000.0,900.0,2.0,2.0,Individual House,other
5271,19000000.0,2400.0,3.0,3.0,Individual House,other
5272,7059999.999999999,1350.0,3.0,3.0,Individual House,other
5273,10500000.0,1425.0,3.0,2.0,Flat,other
5274,2650000.0,700.0,2.0,2.0,Flat,other
5275,11000000.0,1800.0,3.0,3.0,Flat,other
5276,30000000.0,4200.0,4.0,4.0,Individual House,other
5277,30000000.0,4000.0,4.0,3.0,Individual House,other
5278,16000000.0,1800.0,3.0,3.0,Flat,other
5279,6500000.0,900.0,3.0,2.0,Flat,other
5280,19000000.0,2400.0,5.0,4.0,Individual House,other
5281,9500000.0,1625.0,3.0,3.0,Flat,other
5282,7020000.0,1600.0,3.0,3.0,Flat,other
5283,27500000.0,2658.0,3.0,4.0,Flat,other
5284,30000000.0,3685.0,3.0,3.0,Flat,other
5285,9000000.0,1100.0,2.0,2.0,Flat,other
5286,4600000.0,1350.0,3.0,2.0,Individual House,other
5287,14500000.0,3020.0,3.0,3.0,Flat,other
5288,9000000.0,1890.0,3.0,3.0,Individual House,other
5289,30000000.0,4000.0,5.0,7.0,Flat,other
5290,46000000.0,5400.0,9.0,9.0,Individual House,other
5291,25000000.0,2700.0,3.0,3.0,Individual House,other
5292,18500000.0,3500.0,3.0,4.0,Flat,other
5293,28000000.0,3206.0,4.0,4.0,Individual House,other
5294,39000000.0,7000.0,6.0,6.0,Flat,other
5295,15000000.0,1500.0,3.0,2.0,Flat,other
5296,7000000.0,900.0,2.0,4.0,Flat,other
5297,4500000.0,900.0,2.0,2.0,Individual House,other
5298,19000000.0,1800.0,3.0,3.0,Flat,other
5299,5000000.0,1100.0,2.0,2.0,Flat,other
5300,4000000.0,900.0,3.0,2.0,Flat,other
5301,9000000.0,1600.0,2.0,2.0,Flat,other
5302,18000000.0,2150.0,3.0,4.0,Flat,other
5303,9900000.0,1616.0,2.0,2.0,Flat,other
5304,17500000.0,2600.0,4.0,5.0,Flat,other
5305,50000000.0,4700.0,6.0,6.0,Flat,other
5306,45000000.0,5000.0,4.0,7.0,Flat,other
5307,22500000.0,2250.0,4.0,3.0,Flat,other
5308,11600000.0,1376.0,3.0,3.0,Flat,other
5309,13500000.0,1400.0,3.0,2.0,Individual House,other
5310,5100000.0,1025.0,2.0,2.0,Flat,other
5311,9800000.0,1500.0,3.0,2.0,Flat,other
5312,11800000.0,1270.0,2.0,2.0,Flat,other
5313,8000000.0,1430.0,3.0,2.0,Flat,other
5314,8000000.0,1000.0,3.0,2.0,Flat,other
5315,9000000.0,1547.0,2.0,2.0,Flat,other
5316,6820000.0,1350.0,2.0,2.0,Flat,other
5317,6000000.0,1400.0,4.0,2.0,Flat,other
5318,3500000.0,1050.0,3.0,2.0,Individual House,other
5319,9000000.0,1450.0,3.0,3.0,Flat,other
5320,3500000.0,758.0,2.0,3.0,Flat,other
5321,14000000.0,2198.0,4.0,3.0,Flat,other
5322,5500000.0,1260.0,5.0,3.0,Flat,other
5323,7200000.0,1880.0,3.0,4.0,Flat,other
5324,8500000.0,2042.0,4.0,4.0,Flat,other
5325,6000000.0,900.0,2.0,2.0,Flat,other
5326,7000000.0,1100.0,2.0,2.0,Flat,other
5327,5000000.0,900.0,2.0,2.0,Individual House,other
5328,5500000.0,1186.0,5.0,2.0,Flat,other
5329,3500000.0,675.0,2.0,2.0,Flat,other
5330,5700000.0,1069.0,3.0,2.0,Flat,other
5331,32000000.0,3200.0,4.0,4.0,Flat,other
5332,6930000.0,1385.0,2.0,2.0,Flat,other
5333,6500000.0,1325.0,3.0,2.0,Flat,other
5334,6000000.0,1020.0,3.0,2.0,Flat,other
5335,5200000.0,990.0,3.0,2.0,Flat,other
5336,15000000.0,1675.0,3.0,3.0,Flat,other
5337,6500000.0,1400.0,3.0,2.0,Individual House,other
5338,12500000.0,1805.0,3.0,3.0,Flat,other
5339,2390000.0,550.0,2.0,2.0,Flat,other
5340,18700000.0,2336.0,4.0,4.0,Flat,other
5341,32500000.0,3000.0,3.0,3.0,Flat,other
5342,8000000.0,1500.0,3.0,2.0,Individual House,other
5343,7500000.0,1574.0,3.0,2.0,Flat,other
5344,2900000.0,750.0,3.0,2.0,Flat,other
5345,6100000.0,1350.0,2.0,2.0,Flat,other
5346,4500000.0,1170.0,2.0,2.0,Flat,other
5347,10500000.0,1200.0,3.0,2.0,Flat,other
5348,4000000.0,900.0,3.0,2.0,Flat,other
5349,11000000.0,1500.0,4.0,3.0,Individual House,other
5350,8550000.0,900.0,2.0,2.0,Flat,other
5351,15000000.0,2400.0,5.0,5.0,Flat,other
5352,13000000.0,1368.0,3.0,2.0,Individual House,other
5353,8500000.0,1730.0,3.0,3.0,Individual House,other
5354,3800000.0,950.0,2.0,2.0,Flat,other
5355,8300000.0,1600.0,3.0,2.0,Flat,other
5356,8500000.0,1300.0,2.0,2.0,Flat,other
5357,8700000.0,1750.0,3.0,3.0,Flat,other
5358,9500000.0,1952.0,3.0,4.0,Individual House,other
5359,3500000.0,600.0,2.0,2.0,Flat,other
5360,13500000.0,1600.0,3.0,2.0,Flat,other
5361,11500000.0,1615.0,3.0,3.0,Flat,other
5362,4000000.0,1000.0,2.0,2.0,Flat,other
5363,6000000.0,900.0,2.0,2.0,Flat,other
5364,3500000.0,800.0,2.0,2.0,Flat,other
5365,6000000.0,1100.0,3.0,2.0,Flat,other
5366,6500000.0,1500.0,3.0,3.0,Flat,other
5367,3550000.0,602.0,2.0,2.0,Flat,other
5368,4800000.0,1080.0,2.0,2.0,Flat,other
5369,4500000.0,700.0,2.0,2.0,Individual House,other
5370,3600000.0,700.0,2.0,2.0,Flat,other
5371,11500000.0,1150.0,3.0,2.0,Flat,other
5372,13000000.0,2500.0,9.0,5.0,Flat,other
5373,3500000.0,1000.0,2.0,2.0,Flat,other
5374,4700000.0,950.0,3.0,2.0,Flat,other
5375,7000000.0,1000.0,3.0,2.0,Flat,other
5376,12500000.0,2160.0,5.0,3.0,Flat,other
5377,10000000.0,1900.0,3.0,3.0,Flat,other
5378,3700000.0,720.0,2.0,2.0,Individual House,other
5379,4500000.0,800.0,2.0,2.0,Flat,other
5380,5000000.0,970.0,3.0,2.0,Flat,other
5381,13000000.0,1350.0,3.0,3.0,Flat,other
5382,5800000.0,1285.0,3.0,2.0,Flat,other
5383,8500000.0,1000.0,2.0,2.0,Flat,other
5384,3800000.0,900.0,2.0,2.0,Flat,other
5385,4000000.0,720.0,2.0,2.0,Individual House,other
5386,5000000.0,1295.0,3.0,2.0,Flat,other
5387,2700000.0,800.0,2.0,2.0,Flat,other
5388,9500000.0,1800.0,3.0,3.0,Flat,other
5389,5000000.0,1080.0,2.0,2.0,Flat,other
5390,3700000.0,985.0,2.0,2.0,Flat,other
5391,5200000.0,1100.0,3.0,2.0,Flat,other
5392,6200000.0,1350.0,3.0,3.0,Flat,other
5393,3000000.0,808.0,2.0,2.0,Individual House,other
5394,7500000.0,1545.0,3.0,3.0,Individual House,other
5395,8200000.0,1400.0,3.0,3.0,Flat,other
5396,5290000.0,625.0,2.0,2.0,Flat,other
5397,2630000.0,758.0,3.0,2.0,Flat,other
5398,12500000.0,1450.0,3.0,3.0,Flat,other
5399,6200000.0,1600.0,2.0,2.0,Individual House,other
5400,6859999.999999999,1355.0,3.0,2.0,Flat,other
5401,3600000.0,950.0,2.0,2.0,Flat,other
5402,3500000.0,720.0,2.0,2.0,Flat,other
5403,11500000.0,1140.0,3.0,3.0,Flat,other
5404,9800000.0,2250.0,4.0,3.0,Individual House,other
5405,6200000.0,1050.0,2.0,3.0,Flat,other
5406,9350000.0,900.0,10.0,7.0,Individual House,other
5407,4200000.0,750.0,2.0,2.0,Flat,other
5408,7300000.0,1000.0,2.0,2.0,Flat,other
5409,5200000.0,1100.0,3.0,2.0,Individual House,other
5410,9800000.0,1550.0,4.0,3.0,Flat,other
5411,5500000.0,1300.0,2.0,2.0,Flat,other
5412,2500000.0,550.0,2.0,2.0,Flat,other
5413,2750000.0,800.0,2.0,2.0,Flat,other
5414,4000000.0,800.0,2.0,2.0,Flat,other
5415,6000000.0,1000.0,3.0,2.0,Flat,other
5416,3300000.0,1045.0,3.0,2.0,Individual House,other
5417,8000000.0,1726.0,3.0,2.0,Individual House,other
5418,5000000.0,1100.0,2.0,2.0,Flat,other
5419,4900000.0,1081.0,3.0,2.0,Flat,other
5420,2600000.0,520.0,2.0,2.0,Individual House,other
5421,6200000.0,1150.0,3.0,2.0,Flat,other
5422,4000000.0,645.0,2.0,2.0,Flat,other
5423,8500000.0,1785.0,3.0,2.0,Flat,other
5424,4000000.0,900.0,3.0,2.0,Flat,other
5425,3200000.0,700.0,2.0,2.0,Individual House,other
5426,13500000.0,2000.0,3.0,2.0,Flat,other
5427,4500000.0,945.0,3.0,2.0,Flat,other
5428,9530000.0,1850.0,3.0,3.0,Individual House,other
5429,5800000.0,900.0,3.0,2.0,Flat,other
5430,8000000.0,1216.0,3.0,2.0,Individual House,other
5431,7130000.0,1100.0,2.0,2.0,Flat,other
5432,13500000.0,1750.0,4.0,4.0,Flat,other
5433,7000000.0,993.0,2.0,2.0,Flat,other
5434,11000000.0,1069.0,3.0,2.0,Flat,other
5435,6900000.0,1484.0,3.0,2.0,Individual House,other
5436,9000000.0,1600.0,3.0,3.0,Flat,other
5437,3400000.0,900.0,2.0,2.0,Flat,other
5438,3200000.0,650.0,2.0,2.0,Individual House,other
5439,7000000.0,1000.0,2.0,2.0,Flat,other
5440,11500000.0,1212.0,4.0,3.0,Flat,other
5441,37500000.0,4000.0,4.0,3.0,Individual House,other
5442,5500000.0,1117.0,3.0,2.0,Individual House,other
5443,7000000.0,1565.0,3.0,2.0,Flat,other
5444,4400000.0,650.0,2.0,2.0,Individual House,other
5445,13700000.000000002,1642.0,3.0,3.0,Individual House,other
5446,4500000.0,677.0,2.0,2.0,Flat,other
5447,3600000.0,1050.0,3.0,2.0,Individual House,other
5448,5100000.0,945.0,2.0,2.0,Flat,other
5449,13500000.0,2250.0,3.0,3.0,Individual House,other
5450,5490000.0,1130.0,2.0,3.0,Flat,other
5451,4500000.0,1230.0,2.0,2.0,Flat,other
5452,5300000.0,1275.0,3.0,3.0,Flat,other
5453,9000000.0,1000.0,5.0,3.0,Individual House,other
5454,6000000.0,900.0,2.0,2.0,Flat,other
5455,3500000.0,800.0,2.0,2.0,Flat,other
5456,5200000.0,1100.0,3.0,2.0,Flat,other
5457,6300000.0,1500.0,5.0,10.0,Flat,other
5458,4500000.0,1360.0,3.0,2.0,Flat,other
5459,7000000.0,900.0,4.0,3.0,Flat,other
5460,7500000.0,1825.0,3.0,3.0,Flat,other
5461,4300000.0,668.0,2.0,2.0,Flat,other
5462,8000000.0,1100.0,3.0,2.0,Flat,other
5463,3500000.0,800.0,2.0,3.0,Individual House,other
5464,12000000.0,1100.0,2.0,2.0,Flat,other
5465,4800000.0,1095.0,2.0,2.0,Individual House,other
5466,2000000.0,540.0,2.0,2.0,Flat,other
5467,2500000.0,565.0,2.0,2.0,Individual House,other
5468,3500000.0,800.0,2.0,2.0,Individual House,other
5469,7500000.0,1125.0,3.0,2.0,Flat,other
5470,6500000.0,1560.0,3.0,2.0,Flat,other
5471,4200000.0,900.0,3.0,2.0,Individual House,other
5472,22000000.0,2800.0,3.0,4.0,Flat,other
5473,47500000.0,4500.0,5.0,8.0,Individual House,other
5474,4800000.0,890.0,3.0,2.0,Flat,other
5475,17500000.0,2445.0,4.0,3.0,Flat,other
5476,24000000.0,3025.0,6.0,7.0,Individual House,other
5477,4300000.0,840.0,2.0,2.0,Individual House,other
5478,16500000.0,1800.0,3.0,3.0,Individual House,other
5479,30000000.0,4000.0,6.0,6.0,Flat,other
5480,16500000.0,1550.0,3.0,3.0,Flat,other
5481,8500000.0,1422.0,2.0,2.0,Flat,other
5482,4500000.0,810.0,3.0,3.0,Individual House,other
5483,31500000.0,3100.0,3.0,4.0,Flat,other
5484,18000000.0,2000.0,4.0,3.0,Flat,other
5485,16500000.0,1650.0,4.0,4.0,Flat,other
5486,23900000.0,2250.0,3.0,3.0,Individual House,other
5487,3000000.0,592.0,2.0,2.0,Flat,other
5488,2550000.0,840.0,2.0,2.0,Flat,other
5489,4900000.0,1525.0,3.0,2.0,Flat,other
5490,3300000.0,750.0,2.0,2.0,Flat,other
5491,3700000.0,660.0,2.0,2.0,Flat,other
5492,3300000.0,645.0,2.0,2.0,Individual House,other
5493,18400000.0,2045.0,3.0,3.0,Flat,other
5494,35000000.0,5200.0,5.0,9.0,Individual House,other
5495,10000000.0,1900.0,3.0,3.0,Flat,other
5496,26000000.0,2700.0,6.0,5.0,Flat,other
5497,5200000.0,950.0,2.0,2.0,Flat,other
5498,23000000.0,3500.0,4.0,5.0,Flat,other
5499,2550000.0,650.0,2.0,2.0,Flat,other
5500,40000000.0,5000.0,4.0,4.0,Flat,other
5501,18500000.0,2250.0,3.0,3.0,Individual House,other
5502,17000000.0,2175.0,4.0,4.0,Individual House,other
5503,36000000.0,3600.0,6.0,5.0,Flat,other
5504,2500000.0,750.0,2.0,2.0,Flat,other
5505,9000000.0,1000.0,2.0,2.0,Flat,other
5506,6500000.0,1400.0,3.0,2.0,Flat,other
5507,3500000.0,900.0,2.0,2.0,Individual House,other
5508,7500000.0,1900.0,3.0,3.0,Individual House,other
5509,6500000.0,1110.0,2.0,2.0,Individual House,other
5510,26000000.0,2800.0,4.0,5.0,Individual House,other
5511,9000000.0,1365.0,3.0,2.0,Flat,other
5512,11500000.0,2147.0,4.0,3.0,Individual House,other
5513,9000000.0,983.0,2.0,2.0,Flat,other
5514,23000000.0,2105.0,3.0,3.0,Flat,other
5515,20000000.0,2500.0,3.0,3.0,Flat,other
5516,15000000.0,1700.0,3.0,3.0,Individual House,other
5517,20000000.0,2400.0,3.0,3.0,Individual House,other
5518,16000000.0,2428.0,4.0,5.0,Individual House,other
5519,15000000.0,1405.0,3.0,3.0,Flat,other
5520,67500000.0,6285.0,5.0,7.0,Flat,other
5521,12000000.0,1760.0,3.0,3.0,Flat,other
5522,3500000.0,980.0,3.0,2.0,Individual House,other
5523,42500000.0,5400.0,8.0,8.0,Flat,other
5524,8500000.0,950.0,2.0,2.0,Flat,other
5525,6000000.0,1300.0,3.0,2.0,Flat,other
5526,45000000.0,6800.0,9.0,9.0,Flat,other
5527,12500000.0,2112.0,3.0,2.0,Flat,other
5528,2940000.0,933.0,2.0,2.0,Flat,other
5529,3800000.0,850.0,2.0,2.0,Individual House,other
5530,24000000.0,2259.0,3.0,4.0,Individual House,other
5531,4000000.0,900.0,2.0,2.0,Individual House,other
5532,16500000.0,3000.0,4.0,3.0,Flat,other
5533,45000000.0,4230.0,5.0,4.0,Flat,other
5534,16500000.0,2390.0,3.0,4.0,Flat,other
5535,11000000.0,2080.0,3.0,4.0,Flat,other
5536,9400000.0,1450.0,3.0,2.0,Individual House,other
5537,11200000.000000002,1260.0,3.0,2.0,Flat,other
5538,5150000.0,1198.0,2.0,2.0,Flat,other
5539,41000000.0,4500.0,5.0,7.0,Flat,other
5540,6000000.0,1244.0,2.0,2.0,Flat,other
5541,5600000.0,1507.0,2.0,3.0,Flat,other
5542,8400000.0,1386.0,3.0,3.0,Individual House,other
5543,6000000.0,1480.0,3.0,2.0,Flat,other
5544,4300000.0,1000.0,2.0,2.0,Flat,other
5545,15500000.0,2450.0,3.0,3.0,Individual House,other
5546,20500000.0,2287.0,3.0,4.0,Flat,other
5547,3300000.0,720.0,2.0,2.0,Flat,other
5548,18500000.0,2500.0,4.0,5.0,Flat,other
5549,15000000.0,1890.0,4.0,4.0,Individual House,other
5550,16000000.0,2300.0,3.0,3.0,Flat,other
5551,15500000.0,1755.0,3.0,2.0,Flat,other
5552,5700000.0,670.0,6.0,2.0,Flat,other
5553,20000000.0,2250.0,3.0,3.0,Flat,other
5554,6000000.0,1300.0,3.0,2.0,Flat,other
5555,30000000.0,2800.0,4.0,4.0,Flat,other
5556,10000000.0,1000.0,2.0,2.0,Flat,other
5557,18500000.0,2940.0,4.0,4.0,Flat,other
5558,8840000.0,1845.0,3.0,3.0,Flat,other
5559,15000000.0,1800.0,5.0,5.0,Flat,other
5560,16500000.0,2100.0,4.0,4.0,Flat,other
5561,13000000.0,1386.0,3.0,3.0,Flat,other
5562,5000000.0,950.0,2.0,2.0,Individual House,other
5563,14000000.0,2370.0,4.0,7.0,Flat,other
5564,7200000.0,1400.0,3.0,3.0,Individual House,other
5565,18000000.0,2650.0,4.0,5.0,Flat,other
5566,18000000.0,2500.0,3.0,4.0,Flat,other
5567,9000000.0,1440.0,4.0,3.0,Flat,other
5568,8500000.0,1515.0,3.0,2.0,Individual House,other
5569,30000000.0,6140.0,10.0,7.0,Flat,other
5570,11000000.0,1865.0,3.0,3.0,Flat,other
5571,9500000.0,1300.0,3.0,2.0,Individual House,other
5572,35000000.0,4050.0,5.0,2.0,Flat,other
5573,10000000.0,1956.0,3.0,3.0,Flat,other
5574,29000000.0,2800.0,4.0,4.0,Flat,other
5575,30000000.0,3200.0,4.0,4.0,Individual House,other
5576,13500000.0,1500.0,3.0,3.0,Flat,other
5577,17500000.0,1740.0,3.0,3.0,Flat,other
5578,29500000.0,3030.0,3.0,4.0,Flat,other
5579,2500000.0,600.0,2.0,2.0,Flat,other
5580,39500000.0,4500.0,4.0,4.0,Flat,other
5581,5300000.0,900.0,3.0,2.0,Flat,other
5582,3300000.0,650.0,2.0,2.0,Flat,other
5583,4800000.0,1230.0,2.0,2.0,Flat,other
5584,16000000.0,1564.0,3.0,3.0,Individual House,other
5585,10000000.0,2000.0,4.0,3.0,Flat,other
5586,17500000.0,1600.0,3.0,2.0,Flat,other
5587,5850000.0,1450.0,3.0,3.0,Individual House,other
5588,3000000.0,810.0,2.0,2.0,Flat,other
5589,7500000.0,900.0,2.0,2.0,Flat,other
5590,15000000.0,2700.0,4.0,4.0,Flat,other
5591,9000000.0,1300.0,10.0,8.0,Flat,other
5592,15000000.0,1800.0,3.0,2.0,Flat,other
5593,30000000.0,3532.0,4.0,4.0,Flat,other
5594,6500000.0,945.0,3.0,2.0,Individual House,other
5595,40000000.0,4200.0,4.0,4.0,Flat,other
5596,5500000.0,1000.0,3.0,2.0,Flat,other
5597,4100000.0,995.0,2.0,2.0,Flat,other
5598,7200000.0,800.0,2.0,2.0,Individual House,other
5599,10000000.0,2250.0,3.0,3.0,Flat,other
5600,52500000.0,4900.0,8.0,5.0,Individual House,other
5601,14000000.0,2160.0,3.0,4.0,Flat,other
5602,18000000.0,1675.0,3.0,3.0,Flat,other
5603,15000000.0,1890.0,4.0,4.0,Flat,other
5604,40000000.0,4000.0,5.0,4.0,Individual House,other
5605,4000000.0,720.0,2.0,2.0,Flat,other
5606,15000000.0,2500.0,5.0,3.0,Flat,other
5607,3800000.0,650.0,2.0,2.0,Flat,other
5608,17500000.0,2160.0,3.0,3.0,Flat,other
5609,19500000.0,2050.0,3.0,3.0,Individual House,other
5610,50000000.0,5000.0,9.0,9.0,Flat,other
5611,9000000.0,1000.0,2.0,2.0,Individual House,other
5612,8000000.0,1350.0,7.0,3.0,Flat,other
5613,21000000.0,3500.0,5.0,5.0,Flat,other
5614,25000000.0,3500.0,4.0,3.0,Flat,other
5615,15000000.0,1580.0,2.0,2.0,Flat,other
5616,26500000.0,2650.0,5.0,4.0,Flat,other
5617,15900000.0,2000.0,3.0,3.0,Individual House,other
5618,18500000.0,2000.0,4.0,4.0,Individual House,other
5619,35000000.0,7000.0,6.0,5.0,Individual House,other
5620,25000000.0,2400.0,4.0,4.0,Flat,other
5621,41000000.0,6500.0,9.0,9.0,Flat,other
5622,32100000.0,4068.0,4.0,4.0,Flat,other
5623,5000000.0,1100.0,2.0,2.0,Flat,other
5624,16500000.0,2400.0,3.0,3.0,Flat,other
5625,7800000.0,1500.0,3.0,3.0,Flat,other
5626,16200000.000000002,1750.0,3.0,2.0,Flat,other
5627,30000000.0,3600.0,6.0,8.0,Individual House,other
5628,8000000.0,900.0,3.0,2.0,Flat,other
5629,4500000.0,800.0,2.0,2.0,Flat,other
5630,45000000.0,5200.0,9.0,8.0,Flat,other
5631,7500000.0,1200.0,2.0,2.0,Flat,other
5632,15000000.0,1530.0,3.0,2.0,Flat,other
5633,16000000.0,3375.0,4.0,4.0,Flat,other
5634,3500000.0,535.0,2.0,2.0,Flat,other
5635,2900000.0,720.0,2.0,2.0,Flat,other
5636,48500000.0,5800.0,4.0,4.0,Flat,other
5637,7500000.0,900.0,3.0,2.0,Flat,other
5638,15000000.0,2150.0,4.0,3.0,Flat,other
5639,7800000.0,1250.0,3.0,2.0,Flat,other
5640,22000000.0,3600.0,7.0,3.0,Flat,other
5641,3200000.0,900.0,2.0,2.0,Individual House,other
5642,14000000.0,1500.0,3.0,3.0,Flat,other
5643,10000000.0,1500.0,3.0,2.0,Flat,other
5644,3500000.0,1000.0,2.0,2.0,Flat,other
5645,5900000.0,900.0,3.0,2.0,Flat,other
5646,4500000.0,995.0,2.0,2.0,Flat,other
5647,6200000.0,1710.0,3.0,3.0,Individual House,other
5648,5300000.0,900.0,2.0,2.0,Individual House,other
5649,3000000.0,535.0,2.0,2.0,Individual House,other
5650,3800000.0,810.0,3.0,2.0,Flat,other
5651,5400000.0,1025.0,2.0,2.0,Flat,other
5652,4250000.0,900.0,3.0,2.0,Flat,other
5653,3400000.0,642.0,2.0,2.0,Flat,other
5654,3200000.0,900.0,2.0,2.0,Flat,other
5655,4400000.0,650.0,2.0,2.0,Individual House,other
5656,3500000.0,761.0,2.0,2.0,Flat,other
5657,5700000.0,900.0,2.0,2.0,Flat,other
5658,3500000.0,807.0,3.0,2.0,Individual House,other
5659,7000000.0,1848.0,3.0,3.0,Flat,other
5660,9670000.0,1940.0,3.0,3.0,Individual House,other
5661,45000000.0,6500.0,9.0,9.0,Flat,other
5662,7900000.0,900.0,2.0,2.0,Flat,other
5663,11000000.0,1800.0,4.0,2.0,Flat,other
5664,6000000.0,1250.0,2.0,2.0,Flat,other
5665,33000000.0,4545.0,4.0,5.0,Flat,other
5666,36000000.0,4200.0,7.0,8.0,Flat,other
5667,2500000.0,648.0,2.0,2.0,Flat,other
5668,2400000.0,740.0,2.0,2.0,Flat,other
5669,11000000.0,1800.0,4.0,3.0,Flat,other
5670,5000000.0,900.0,3.0,2.0,Flat,other
5671,2500000.0,648.0,2.0,2.0,Flat,other
5672,35000000.0,4500.0,6.0,4.0,Flat,other
5673,9050000.0,1385.0,2.0,2.0,Individual House,other
5674,3800000.0,750.0,2.0,2.0,Individual House,other
5675,9500000.0,1060.0,3.0,3.0,Flat,other
5676,8000000.0,936.0,3.0,2.0,Flat,other
5677,2900000.0,950.0,2.0,2.0,Flat,other
5678,8500000.0,972.0,2.0,2.0,Flat,other
5679,2650000.0,965.0,2.0,2.0,Flat,other
5680,3900000.0,1000.0,3.0,3.0,Flat,other
5681,3500000.0,750.0,2.0,2.0,Flat,other
5682,5500000.0,1100.0,3.0,2.0,Individual House,other
5683,29500000.0,3000.0,4.0,4.0,Flat,other
5684,4000000.0,650.0,2.0,2.0,Flat,other
5685,22500000.0,2200.0,4.0,4.0,Flat,other
5686,26000000.0,4000.0,7.0,7.0,Individual House,other
5687,25000000.0,3600.0,3.0,3.0,Flat,other
5688,11000000.0,1700.0,3.0,3.0,Flat,other
5689,55000000.0,7000.0,6.0,5.0,Flat,other
5690,30000000.0,2800.0,5.0,5.0,Flat,other
5691,9000000.0,1350.0,2.0,3.0,Individual House,other
5692,3500000.0,720.0,2.0,2.0,Flat,other
5693,1850000.0,540.0,2.0,2.0,Flat,other
5694,3000000.0,800.0,2.0,2.0,Individual House,other
5695,6200000.0,900.0,3.0,3.0,Flat,other
5696,5000000.0,1360.0,3.0,2.0,Flat,other
5697,6800000.0,1090.0,2.0,2.0,Flat,other
5698,4100000.0,1262.0,2.0,2.0,Flat,other
5699,5700000.0,1200.0,3.0,2.0,Flat,other
5700,6500000.0,900.0,7.0,2.0,Individual House,other
5701,7000000.0,1742.0,3.0,4.0,Flat,other
5702,25000000.0,2734.0,4.0,4.0,Flat,other
5703,8500000.0,1125.0,2.0,2.0,Flat,other
